symbol,trade_date,rsi,macd,sma_50,sma_200
STK001,2024-06-27,18.15,-3.97,48.88,291.34
STK014,2024-11-26,54.67,-4.8,27.07,168.87
STK027,2024-05-08,79.25,3.19,46.93,224.82
STK007,2024-02-22,4.96,0.9,240.05,128.63
STK037,2024-03-24,79.23,-1.61,182.93,252.61
STK021,2023-08-11,13.16,3.83,67.49,155.37
STK036,2024-03-19,82.56,0.06,150.93,222.59
STK016,2024-02-28,48.16,3.13,122.0,54.99
STK020,2024-09-24,97.83,4.72,249.49,194.73
STK019,2024-10-15,52.17,4.53,238.52,53.06
STK021,2024-09-09,88.18,-0.02,163.85,282.25
STK017,2024-02-10,37.25,4.3,192.75,233.31
STK030,2024-01-03,80.91,-0.42,254.1,154.96
STK034,2023-06-27,51.99,0.89,159.36,188.35
STK009,2024-10-11,19.02,-4.87,135.6,269.89
STK035,2024-06-01,43.01,0.76,45.32,254.24
STK035,2024-04-01,66.28,-4.73,194.15,151.97
STK012,2023-02-05,76.81,3.32,169.55,279.33
STK019,2024-04-19,60.03,4.35,101.07,73.0
STK007,2024-10-31,17.89,-1.03,101.65,249.67
STK036,2024-11-20,81.83,-0.64,278.29,281.85
STK033,2023-01-06,56.09,-3.74,229.06,45.06
STK001,2024-04-16,56.5,3.6,143.47,286.12
STK034,2023-12-24,10.6,1.51,41.46,210.22
STK021,2023-04-20,99.81,3.56,127.34,204.13
STK016,2023-10-28,76.94,3.6,126.34,192.36
STK001,2023-09-07,36.48,-4.16,34.85,285.39
STK006,2023-11-26,16.94,3.6,163.17,61.82
STK011,2024-02-25,32.99,3.45,278.3,270.59
STK005,2023-08-08,1.15,2.58,100.0,35.91
STK033,2024-07-20,95.49,-0.6,101.29,186.64
STK007,2023-01-08,64.94,0.9,38.58,88.12
STK032,2024-02-26,46.94,-3.64,221.22,111.17
STK034,2024-03-23,34.58,3.26,245.27,21.22
STK018,2024-07-24,21.69,3.06,262.75,132.03
STK039,2024-11-25,4.38,2.56,159.2,135.83
STK004,2024-01-17,61.69,2.77,213.15,93.93
STK036,2023-09-13,18.85,2.36,183.78,61.48
STK022,2024-11-25,13.74,-4.59,202.12,243.3
STK020,2024-11-18,10.03,-3.61,23.07,93.16
STK035,2024-10-17,28.38,3.29,166.49,276.24
STK038,2023-12-13,25.17,-0.53,41.82,293.52
STK003,2023-09-26,52.7,-1.33,256.86,269.1
STK016,2023-12-02,54.42,-2.38,116.51,175.73
STK009,2023-11-16,40.51,1.71,238.84,148.56
STK038,2024-06-30,13.16,-3.68,21.95,178.98
STK038,2023-01-31,21.1,2.54,170.13,72.51
STK024,2024-07-09,65.23,-4.05,212.01,246.23
STK037,2023-02-26,86.29,3.96,169.99,21.06
STK015,2023-06-24,78.52,-1.41,102.7,66.31
STK028,2023-11-03,63.9,3.75,91.62,262.41
STK019,2024-05-09,77.83,1.61,207.35,140.44
STK006,2023-10-31,18.23,0.31,155.88,268.75
STK016,2023-11-07,45.97,0.76,117.88,297.65
STK017,2023-03-17,64.49,-0.58,231.52,106.5
STK019,2023-12-07,4.01,-3.61,87.1,285.91
STK040,2023-12-25,16.96,4.94,171.17,115.7
STK001,2023-05-31,78.44,-0.42,121.6,158.63
STK025,2023-09-08,70.86,-1.21,261.87,248.92
STK002,2024-08-22,55.25,-4.89,119.5,171.34
STK040,2023-09-15,82.69,-3.2,35.11,137.75
STK024,2023-07-24,80.62,-1.01,240.52,62.26
STK011,2024-06-24,57.05,0.07,166.35,239.67
STK025,2024-08-15,48.04,-2.79,133.68,119.92
STK033,2024-06-20,6.42,4.52,68.3,173.9
STK023,2024-09-26,2.97,-0.17,119.64,232.79
STK023,2023-11-21,98.07,-4.43,185.71,80.0
STK033,2023-10-28,64.25,3.01,22.38,294.21
STK031,2023-03-05,71.49,2.2,20.55,57.65
STK038,2023-09-30,6.91,-3.89,258.4,99.04
STK022,2024-07-02,80.63,-3.25,146.73,200.14
STK011,2024-10-20,92.64,-4.67,133.9,284.49
STK003,2024-06-15,96.78,-0.95,289.37,129.41
STK028,2023-06-11,71.19,-3.79,217.71,50.22
STK003,2024-04-12,7.76,-0.93,119.81,39.7
STK026,2023-01-26,89.25,-1.49,182.08,151.91
STK022,2024-11-12,13.77,0.64,37.44,264.85
STK005,2023-11-07,50.46,4.92,156.59,121.04
STK033,2023-10-12,8.34,0.86,99.87,233.39
STK022,2024-03-23,90.22,2.1,86.67,277.71
STK029,2024-08-25,22.69,-2.84,83.13,133.46
STK038,2023-04-07,73.22,-4.48,49.32,159.07
STK027,2023-09-16,37.43,4.44,186.71,231.65
STK007,2023-05-21,13.77,-4.42,296.75,102.98
STK030,2024-09-19,90.89,4.7,234.57,59.12
STK004,2023-09-14,41.01,3.89,156.94,246.3
STK030,2024-11-01,97.84,-0.54,110.24,246.72
STK027,2023-12-31,69.85,4.29,70.51,213.76
STK013,2023-02-04,92.34,-0.84,146.69,146.98
STK033,2024-09-05,18.16,-3.04,171.54,62.94
STK035,2023-11-19,38.76,-2.61,224.94,125.22
STK028,2024-09-03,36.78,-3.72,250.63,156.28
STK026,2024-10-05,65.2,0.69,39.19,178.7
STK025,2023-09-26,98.8,-0.97,101.59,155.63
STK007,2023-03-31,17.72,-0.99,145.65,201.08
STK025,2023-05-13,45.85,-2.03,117.85,147.07
STK022,2024-09-22,22.14,3.85,197.44,62.56
STK033,2023-08-20,34.11,4.88,277.35,60.39
STK017,2024-08-15,7.63,1.87,128.12,216.03
STK026,2024-03-01,52.11,0.16,82.49,68.58
STK017,2023-12-29,46.32,-2.02,183.42,199.4
STK012,2024-09-13,17.28,3.68,127.82,194.28
STK016,2024-07-13,36.76,-3.03,230.26,202.86
STK020,2023-02-05,31.8,0.63,174.76,274.01
STK028,2023-12-05,35.8,-3.82,23.96,130.11
STK005,2024-03-19,23.76,0.72,100.19,211.17
STK038,2023-11-12,11.62,1.5,259.39,100.63
STK039,2023-07-28,46.14,-3.64,287.39,235.9
STK007,2023-07-10,64.4,2.18,167.57,65.5
STK021,2023-08-06,16.46,1.66,135.83,65.18
STK005,2023-07-11,3.15,-1.74,182.29,225.12
STK029,2024-02-12,29.95,-1.12,279.01,288.26
STK009,2024-10-09,93.15,-1.94,103.57,107.28
STK028,2023-07-16,2.16,-1.95,82.83,208.31
STK006,2023-07-21,14.66,-2.31,207.23,86.25
STK022,2024-11-17,78.4,1.97,242.18,122.39
STK010,2023-04-14,84.91,-4.99,61.38,270.7
STK007,2023-08-31,22.97,2.94,70.25,230.98
STK021,2024-04-27,48.27,0.56,79.27,155.86
STK016,2024-05-04,0.36,-1.03,163.42,59.47
STK035,2024-07-12,96.19,4.4,271.7,98.78
STK037,2024-02-12,83.24,4.23,69.51,42.9
STK013,2023-06-28,0.16,-3.95,110.68,62.89
STK038,2023-12-29,1.96,3.35,244.11,213.26
STK033,2023-11-07,86.34,0.4,153.72,143.75
STK022,2024-03-15,82.61,-0.81,264.89,230.69
STK020,2023-07-19,71.61,-0.35,117.49,232.92
STK018,2023-01-06,97.92,2.09,33.64,201.36
STK009,2023-12-13,26.31,-3.45,85.33,257.56
STK004,2024-09-18,17.34,-2.94,185.7,254.86
STK025,2024-07-14,85.65,2.95,153.5,230.38
STK025,2023-08-30,2.71,1.98,69.52,52.89
STK017,2023-08-06,54.35,-2.57,296.83,116.84
STK001,2024-12-01,44.25,-4.59,246.68,24.62
STK019,2023-06-18,62.24,-0.97,290.2,91.12
STK007,2024-11-08,7.27,2.89,172.11,77.39
STK023,2023-12-11,65.07,3.93,76.83,288.72
STK021,2024-10-09,61.25,4.36,27.45,41.73
STK034,2024-01-29,9.04,-4.73,154.93,203.5
STK025,2024-04-18,17.97,-4.39,200.67,271.13
STK004,2023-10-15,79.95,3.19,175.52,84.12
STK005,2023-03-13,67.9,0.93,217.74,125.14
STK008,2023-09-30,64.11,3.67,38.91,84.5
STK017,2023-05-27,33.33,5.0,158.99,117.95
STK006,2023-08-11,52.0,4.9,220.9,252.12
STK019,2023-10-21,30.09,-3.39,298.56,90.19
STK021,2023-09-26,79.71,-3.36,235.25,209.29
STK027,2024-01-16,94.33,2.91,108.64,23.17
STK030,2023-06-19,4.38,-1.91,21.26,33.45
STK002,2023-11-27,98.73,-1.46,99.59,58.51
STK008,2023-11-15,10.59,-0.85,212.0,182.48
STK015,2023-07-16,13.5,4.74,54.22,22.61
STK002,2024-02-07,64.28,-3.46,73.93,38.23
STK015,2023-06-16,24.7,-4.86,227.31,66.56
STK020,2023-03-14,27.87,-3.97,51.25,182.97
STK013,2023-09-04,65.08,2.14,192.21,56.81
STK024,2023-07-25,36.87,2.57,49.45,284.69
STK038,2023-06-21,84.19,2.92,137.33,176.16
STK018,2023-04-28,74.05,-4.44,148.5,56.54
STK040,2023-03-27,73.4,3.29,199.83,237.82
STK010,2024-02-18,11.35,-3.89,44.14,81.65
STK011,2023-07-18,20.18,-4.2,160.78,166.15
STK008,2024-11-23,12.11,-2.98,150.21,122.72
STK040,2023-05-19,82.86,-0.92,107.7,129.71
STK003,2023-08-05,35.7,-4.43,231.19,253.71
STK026,2024-08-14,47.62,-2.02,58.1,141.81
STK013,2023-05-17,70.27,-2.82,98.57,287.41
STK022,2023-10-02,1.94,-0.59,248.46,99.58
STK006,2024-04-16,96.97,0.46,229.38,201.81
STK004,2024-05-11,7.01,4.57,222.27,271.9
STK012,2023-03-13,2.21,4.53,48.65,254.22
STK005,2024-07-10,14.96,-2.93,169.45,204.22
STK017,2023-06-08,68.08,3.94,276.81,179.9
STK002,2024-03-01,96.55,2.7,110.56,276.53
STK032,2023-08-29,59.66,4.45,36.66,44.58
STK020,2024-06-18,94.33,3.43,162.76,160.41
STK030,2023-10-08,22.52,-1.87,147.27,198.77
STK013,2024-07-19,35.88,-3.6,43.13,69.28
STK005,2023-02-08,85.81,4.26,191.99,104.33
STK031,2023-12-08,62.14,2.35,246.15,276.07
STK031,2024-10-27,47.12,-0.43,36.15,182.21
STK010,2023-03-19,97.67,2.54,22.77,91.01
STK031,2023-04-18,42.89,1.75,257.25,270.12
STK027,2023-08-24,24.19,4.02,236.99,253.63
STK035,2023-06-15,48.45,-3.8,113.49,294.68
STK035,2023-07-18,4.89,-3.72,218.07,47.68
STK023,2023-12-25,36.05,-4.66,121.71,246.5
STK021,2023-08-05,51.01,-1.87,51.16,195.66
STK013,2023-11-07,51.06,1.57,106.0,220.84
STK025,2024-09-24,40.55,-2.56,285.46,217.19
STK029,2023-07-09,10.73,-4.27,235.41,143.74
STK039,2023-07-05,94.83,3.77,21.63,279.97
STK028,2024-05-28,45.01,-1.05,54.58,229.95
STK008,2024-08-15,46.0,-1.93,142.15,68.94
STK029,2023-03-27,75.11,-4.28,280.1,48.64
STK024,2024-09-05,71.85,3.45,76.14,71.76
STK038,2024-05-29,31.4,-2.15,133.55,258.42
STK005,2023-06-23,76.57,-4.33,113.04,134.87
STK038,2023-04-21,4.35,0.57,48.27,43.33
STK029,2024-03-09,64.95,4.13,293.58,282.89
STK026,2024-05-05,11.96,2.57,180.85,40.86
STK003,2023-02-20,30.43,3.79,161.89,45.42
STK029,2024-10-16,29.83,-2.7,130.43,292.15
STK008,2023-12-06,13.57,2.37,199.79,139.26
STK011,2024-03-18,78.07,-3.47,127.07,136.98
STK001,2023-02-03,59.49,-2.39,278.65,48.77
STK026,2023-06-29,34.85,2.11,74.04,20.83
STK038,2023-01-18,6.82,-4.54,202.47,97.45
STK039,2024-01-24,48.96,-1.38,62.81,241.93
STK026,2024-05-24,10.68,4.84,187.87,129.71
STK039,2024-03-27,43.47,4.66,112.71,99.63
STK037,2023-09-25,98.46,-3.67,117.34,207.06
STK015,2023-01-10,87.81,1.69,158.15,213.8
STK023,2023-08-19,35.12,1.35,88.51,77.37
STK039,2024-06-01,70.69,1.45,23.91,234.63
STK025,2024-01-05,89.36,-4.07,30.61,258.91
STK037,2023-02-27,32.36,-1.84,210.0,187.99
STK021,2024-09-30,67.85,4.52,246.33,120.31
STK023,2023-07-12,52.58,1.4,46.67,147.26
STK002,2023-02-01,89.66,3.58,263.57,57.63
STK027,2023-08-08,58.32,-4.78,271.46,134.81
STK028,2023-09-17,46.26,-0.69,67.37,58.72
STK010,2024-05-15,83.54,0.89,149.9,256.04
STK014,2023-02-10,11.43,-0.27,35.94,211.16
STK015,2023-09-30,36.07,-0.29,299.82,141.52
STK011,2023-09-06,78.04,-3.42,170.93,29.66
STK023,2024-03-20,11.95,-2.81,86.54,127.4
STK031,2024-03-21,7.79,-2.26,28.53,205.82
STK022,2024-07-06,47.83,3.08,203.7,231.04
STK037,2023-05-20,19.82,-4.22,138.94,141.89
STK029,2023-10-06,84.83,3.62,91.71,182.36
STK004,2023-11-19,39.64,1.28,37.76,235.02
STK021,2023-02-26,36.12,-0.61,201.62,82.37
STK031,2023-09-24,51.54,-3.1,63.55,257.68
STK018,2023-12-16,22.7,1.48,21.58,192.98
STK027,2024-01-24,40.58,1.69,104.19,299.89
STK030,2023-03-30,75.59,0.26,133.6,187.45
STK010,2024-10-08,42.88,4.34,188.52,114.13
STK032,2023-06-19,79.08,2.6,110.26,211.01
STK012,2023-07-16,38.55,-3.98,48.11,69.25
STK033,2024-10-23,43.59,-0.91,256.2,170.31
STK028,2023-09-23,19.38,4.32,208.54,198.86
STK014,2024-05-11,92.78,-4.07,264.63,207.33
STK006,2023-06-26,45.27,-3.0,92.55,257.32
STK010,2023-08-27,33.14,3.58,229.32,189.02
STK035,2023-05-13,52.38,0.33,100.66,109.96
STK013,2024-07-12,47.48,4.71,251.54,59.23
STK040,2024-08-19,10.78,-2.44,186.95,61.23
STK018,2023-06-05,74.14,-2.95,227.46,256.02
STK012,2024-05-28,58.46,-1.14,177.93,275.96
STK024,2024-06-22,94.74,-3.94,61.53,247.84
STK015,2023-08-22,77.3,-1.1,114.33,40.89
STK031,2023-08-06,3.77,-2.63,156.07,88.93
STK030,2024-06-28,70.8,2.41,42.68,261.9
STK035,2023-07-05,39.59,-2.02,168.34,232.06
STK007,2023-08-16,9.56,-4.54,164.87,172.19
STK039,2024-09-06,41.0,-1.53,184.81,135.61
STK029,2024-09-04,12.4,-1.17,288.31,244.85
STK016,2024-02-29,28.62,3.39,29.18,278.31
STK037,2024-07-13,46.3,-0.41,86.58,293.0
STK027,2023-10-04,94.8,0.59,199.99,145.54
STK035,2024-09-20,58.01,-1.3,207.09,136.7
STK016,2024-08-09,70.35,1.29,294.19,33.09
STK018,2024-11-26,36.99,2.25,269.64,131.25
STK001,2024-08-13,43.18,-2.45,168.08,90.72
STK031,2023-10-13,75.43,4.77,124.99,135.98
STK004,2023-03-01,59.01,4.75,248.98,282.37
STK021,2024-10-07,91.11,-0.4,89.05,183.67
STK023,2024-11-29,79.09,1.98,257.95,240.23
STK036,2024-01-20,65.81,0.38,27.09,78.24
STK032,2024-11-13,54.17,4.72,223.67,126.73
STK038,2023-03-12,1.87,-1.58,147.27,142.17
STK019,2024-07-12,22.98,-2.4,106.41,52.49
STK018,2023-08-21,23.45,-0.63,138.81,178.33
STK038,2023-03-30,42.85,2.9,57.49,58.96
STK013,2024-09-21,48.21,-3.38,211.32,187.59
STK036,2023-09-09,91.72,3.99,40.63,52.24
STK002,2023-05-18,24.22,4.52,163.83,101.03
STK025,2024-04-06,86.28,-2.61,90.45,29.32
STK018,2023-02-27,78.17,3.55,67.09,177.18
STK003,2024-05-15,76.18,4.33,133.6,45.36
STK029,2024-02-29,2.36,1.45,245.82,204.96
STK012,2024-11-10,54.33,-2.1,39.08,170.26
STK036,2023-01-29,99.33,4.79,294.25,275.12
STK014,2024-04-29,88.08,2.16,270.06,174.72
STK008,2023-09-25,19.03,-1.39,113.56,184.64
STK022,2023-10-03,30.34,-1.99,184.48,61.47
STK021,2024-08-15,53.3,-2.11,298.23,216.12
STK009,2023-10-12,26.56,0.55,211.58,56.65
STK009,2024-08-19,21.87,4.08,151.41,273.43
STK027,2023-09-24,55.02,4.67,144.35,246.95
STK003,2023-07-22,71.27,-1.33,106.93,250.29
STK003,2023-12-22,46.96,1.15,283.12,117.68
STK021,2024-08-31,39.07,-1.53,73.2,68.19
STK034,2023-02-05,91.4,4.3,253.52,222.86
STK007,2023-11-20,21.05,-1.36,72.71,31.49
STK035,2023-10-31,41.6,4.26,123.1,258.77
STK018,2024-10-12,12.17,3.16,93.51,274.71
STK040,2023-09-26,6.29,-4.23,161.23,274.86
STK010,2023-06-25,13.98,0.72,189.2,158.73
STK004,2023-06-22,16.2,-0.5,245.55,189.19
STK032,2023-12-03,78.15,1.44,23.63,79.01
STK029,2024-04-03,24.76,-3.26,134.63,143.12
STK025,2023-06-27,76.89,2.36,144.16,40.18
STK012,2024-05-31,25.8,-1.72,124.5,93.93
STK010,2023-09-01,12.91,2.41,63.86,188.58
STK001,2023-07-08,47.21,4.09,95.77,51.66
STK015,2023-04-29,77.59,-1.04,293.6,229.68
STK019,2024-01-03,94.09,2.19,264.15,274.27
STK029,2023-09-25,48.68,4.47,109.57,160.46
STK038,2023-07-09,83.98,-1.47,266.8,72.18
STK019,2023-05-27,45.97,1.8,253.65,138.61
STK008,2023-10-17,90.13,-1.34,231.35,271.67
STK015,2024-03-23,52.77,-4.51,29.69,293.35
STK001,2023-05-09,35.07,-2.63,290.71,150.25
STK038,2024-01-20,89.84,0.44,162.72,49.68
STK039,2023-04-15,61.56,-2.4,289.25,28.71
STK006,2023-09-30,31.89,-0.67,132.27,246.06
STK005,2023-12-06,4.33,-3.16,218.35,49.12
STK039,2024-03-05,6.19,4.64,277.95,95.48
STK019,2024-09-13,29.17,0.14,60.86,62.99
STK031,2024-04-16,36.6,-2.33,48.46,28.86
STK037,2023-09-03,89.93,-1.59,121.34,56.77
STK018,2023-05-04,84.12,-2.48,155.29,285.7
STK039,2023-06-30,8.06,2.15,38.94,209.06
STK022,2024-05-26,90.65,-4.07,278.55,257.17
STK003,2023-08-16,1.95,-4.59,231.28,74.36
STK037,2024-11-02,76.99,-0.12,81.32,112.1
STK007,2024-01-18,36.57,1.16,114.99,213.08
STK026,2023-09-27,73.8,3.63,224.38,210.07
STK040,2023-03-09,10.99,3.05,108.33,284.15
STK038,2024-09-11,87.22,4.27,294.81,281.72
STK003,2024-07-29,93.07,-2.42,144.89,137.41
STK040,2024-04-22,60.72,3.01,278.19,290.76
STK031,2024-06-27,22.6,-1.94,207.62,107.35
STK016,2024-05-29,72.96,3.15,246.28,20.59
STK027,2024-10-08,46.47,-3.57,37.17,273.8
STK040,2023-04-21,33.7,-2.49,277.42,244.6
STK027,2024-10-30,0.61,-1.59,288.07,299.57
STK011,2024-04-05,94.29,-3.43,22.67,140.38
STK040,2024-04-24,69.97,3.85,236.43,240.55
STK019,2024-06-28,86.45,1.34,292.19,187.73
STK004,2024-11-04,66.71,3.7,132.41,90.08
STK031,2024-01-01,18.09,-4.62,109.03,70.49
STK002,2023-04-15,70.34,-3.27,182.73,135.02
STK038,2024-06-25,54.46,-0.38,184.11,216.48
STK014,2024-07-06,68.14,-2.77,54.83,176.32
STK015,2024-09-23,11.33,-4.74,298.11,97.61
STK028,2024-07-13,9.39,2.19,111.38,198.78
STK004,2023-05-06,76.02,1.08,209.52,247.85
STK002,2024-01-18,21.11,1.78,161.21,264.24
STK032,2023-05-19,20.93,-4.18,277.34,298.33
STK030,2024-11-21,49.33,-0.12,270.28,46.27
STK019,2023-03-31,48.36,1.75,192.45,264.89
STK017,2023-08-12,99.43,1.58,185.6,69.91
STK003,2023-11-05,70.73,3.97,181.01,251.64
STK011,2023-10-15,72.49,-4.88,211.12,234.03
STK026,2023-09-18,26.87,-2.6,198.24,54.34
STK036,2024-04-08,95.74,-3.31,48.01,129.71
STK032,2023-12-09,96.41,1.75,225.82,261.28
STK010,2023-01-16,76.16,1.93,193.49,91.97
STK026,2023-02-23,46.2,-0.83,258.11,77.47
STK010,2024-04-05,25.11,4.17,226.67,125.51
STK011,2024-07-05,32.27,0.86,88.57,52.79
STK016,2023-06-27,4.97,0.62,31.73,286.36
STK024,2024-07-14,10.25,1.75,207.04,125.07
STK015,2024-07-09,8.67,-2.52,36.29,55.63
STK007,2024-09-24,42.3,-0.76,167.83,151.07
STK010,2023-11-07,49.59,-3.49,215.65,214.26
STK036,2023-03-25,88.47,1.06,30.71,294.07
STK006,2023-12-03,77.54,0.17,240.01,33.23
STK002,2023-08-01,7.43,0.55,142.91,145.03
STK008,2024-02-01,28.61,-4.84,261.94,111.82
STK025,2023-08-07,29.7,-4.78,294.62,25.25
STK019,2023-01-17,90.36,-2.34,282.62,104.33
STK035,2024-08-29,65.22,-2.38,143.13,42.53
STK031,2024-06-12,50.96,-0.4,249.25,78.61
STK037,2023-12-19,43.25,0.23,84.18,41.02
STK031,2024-01-17,86.37,1.89,129.96,201.28
STK024,2023-08-04,66.56,2.33,49.49,224.96
STK006,2023-08-08,3.44,-3.56,154.09,225.42
STK026,2023-11-06,60.49,0.54,111.41,210.2
STK027,2023-06-05,51.31,-1.28,93.49,98.37
STK033,2024-03-18,72.99,3.32,191.13,216.42
STK008,2023-01-11,78.57,3.05,224.15,232.66
STK032,2023-05-20,14.75,-3.08,112.75,279.15
STK027,2024-11-21,1.41,1.57,81.34,195.26
STK039,2024-06-08,98.87,4.45,249.1,294.53
STK019,2023-09-07,0.4,-3.65,198.94,78.7
STK036,2024-01-02,92.92,-1.81,105.49,38.32
STK007,2023-10-23,45.43,2.29,57.37,283.06
STK008,2024-03-09,79.05,-4.99,195.62,29.03
STK003,2023-02-23,5.6,2.36,150.42,89.28
STK002,2024-07-17,44.39,-4.21,281.28,271.63
STK024,2024-10-31,23.66,3.79,170.24,182.72
STK032,2023-10-15,42.63,0.78,187.13,55.44
STK032,2023-11-27,98.3,0.29,249.14,65.96
STK018,2023-07-13,30.59,-1.25,174.07,25.1
STK010,2023-10-28,24.25,-4.6,206.45,24.38
STK010,2024-03-27,90.91,-2.34,192.26,47.14
STK037,2023-01-29,94.87,-3.71,223.49,238.07
STK036,2023-10-26,57.57,-2.73,296.32,148.4
STK032,2023-10-11,26.76,1.66,272.42,28.45
STK018,2023-10-05,28.94,-4.68,75.47,147.53
STK004,2023-08-16,77.0,0.7,202.56,195.86
STK030,2023-03-26,65.98,-3.34,62.93,151.93
STK014,2024-01-06,18.81,-2.37,229.41,122.59
STK034,2023-03-23,6.8,-1.15,230.54,294.02
STK030,2024-09-25,93.27,-0.15,168.84,28.64
STK020,2023-08-25,56.74,1.14,113.59,56.89
STK015,2024-02-25,43.24,1.94,84.53,95.84
STK017,2023-02-04,73.97,0.71,105.65,153.23
STK030,2023-03-16,86.35,-1.43,168.91,149.07
STK030,2023-01-19,79.54,2.63,212.11,252.27
STK038,2023-07-28,34.43,-0.4,226.66,70.2
STK035,2023-09-09,6.66,1.27,72.3,59.61
STK039,2024-07-30,33.95,2.91,219.36,213.28
STK023,2023-07-28,8.25,-1.86,159.67,293.05
STK005,2023-12-06,29.14,-2.95,243.53,204.88
STK017,2024-07-28,27.13,-1.41,206.4,159.07
STK015,2023-03-22,65.04,-1.54,90.97,31.86
STK007,2024-11-19,86.2,-3.55,33.88,104.1
STK038,2023-08-16,67.97,4.23,92.05,61.29
STK001,2023-12-25,6.57,-0.08,168.51,108.0
STK012,2024-01-29,20.15,-2.59,60.07,113.13
STK013,2023-07-14,49.28,-3.06,108.83,270.81
STK003,2023-07-09,59.65,-2.43,110.31,21.54
STK007,2023-05-19,40.96,-3.8,89.79,156.91
STK038,2024-09-18,14.35,-3.95,25.47,91.78
STK002,2023-11-01,92.5,-4.46,91.23,256.56
STK029,2024-01-21,66.9,3.76,77.14,215.11
STK014,2023-06-12,38.8,2.42,189.48,144.04
STK008,2023-02-28,98.34,0.27,185.01,299.68
STK004,2023-05-14,37.45,4.97,66.1,252.43
STK037,2024-10-29,80.06,1.47,142.37,45.02
STK021,2024-10-19,69.58,-0.57,270.11,36.62
STK001,2023-05-04,72.6,1.61,260.97,47.03
STK014,2023-11-22,73.93,1.04,240.36,240.4
STK030,2024-10-10,6.59,1.07,156.63,129.68
STK027,2023-07-26,76.17,-1.69,204.5,208.1
STK015,2024-02-17,18.6,-4.62,190.49,272.08
STK011,2023-08-23,2.31,2.92,298.85,265.02
STK018,2023-09-07,10.71,-4.62,57.94,279.03
STK018,2023-12-27,2.59,2.15,261.51,244.56
STK006,2023-07-07,57.98,-0.24,285.96,168.65
STK019,2023-12-15,7.95,1.01,267.41,296.58
STK035,2024-06-02,94.56,4.86,44.46,222.05
STK039,2024-11-10,48.0,-4.02,241.07,69.42
STK017,2023-10-21,23.33,0.59,164.19,112.54
STK024,2024-07-14,17.19,-0.99,149.77,114.25
STK036,2023-06-08,79.74,1.05,133.76,232.55
STK006,2024-06-17,34.73,-3.14,150.43,158.28
STK015,2023-02-24,34.86,-2.33,238.47,202.82
STK019,2023-01-17,39.89,4.21,54.48,111.32
STK007,2024-10-03,30.04,-1.61,61.25,33.93
STK016,2023-10-19,89.35,3.32,223.42,20.25
STK005,2024-10-05,21.8,3.95,188.96,156.5
STK011,2023-05-22,25.72,3.65,127.04,229.53
STK033,2023-04-11,65.7,1.88,109.31,289.72
STK019,2024-03-25,50.12,-1.93,73.93,70.3
STK013,2024-09-15,13.22,-1.71,262.37,280.21
STK034,2024-04-30,87.78,3.13,297.78,80.94
STK021,2023-01-14,87.51,3.61,154.73,65.99
STK038,2024-08-16,1.23,0.61,204.97,23.95
STK007,2023-04-29,80.2,3.51,56.0,127.78
STK016,2024-05-02,91.47,1.21,199.12,31.2
STK001,2024-09-10,9.18,0.78,25.07,237.59
STK027,2024-05-28,32.67,-2.6,189.32,65.59
STK013,2023-10-06,59.41,1.3,209.28,92.99
STK027,2024-11-05,26.45,-2.93,185.75,96.23
STK040,2024-09-09,82.65,-0.26,167.05,248.03
STK035,2023-03-13,84.99,1.02,33.97,117.21
STK028,2023-12-19,29.76,-2.68,92.08,263.09
STK040,2024-02-23,41.0,3.91,271.87,121.94
STK018,2023-08-18,41.91,1.35,238.53,50.86
STK032,2024-05-06,0.84,-0.22,36.53,162.91
STK012,2023-08-20,26.67,-1.98,136.67,113.35
STK037,2023-03-10,17.95,1.46,152.89,43.04
STK030,2023-07-11,45.38,2.9,150.13,152.12
STK034,2023-10-15,87.15,1.64,243.13,51.46
STK022,2024-01-20,10.58,1.14,288.7,83.1
STK018,2024-07-01,30.66,-2.78,145.8,277.97
STK003,2023-10-06,69.06,2.04,95.98,244.61
STK007,2024-08-15,53.2,4.48,298.4,24.15
STK005,2024-01-06,95.76,-1.17,107.12,250.65
STK011,2023-04-10,10.47,-3.16,77.95,36.89
STK008,2024-09-16,69.3,-1.14,284.28,91.76
STK033,2023-02-22,20.3,1.07,153.08,274.74
STK027,2023-05-08,9.15,0.15,272.97,195.71
STK003,2024-11-13,78.41,-1.94,276.27,134.72
STK027,2024-05-14,91.5,2.63,41.9,98.04
STK024,2023-11-26,28.85,0.15,239.27,187.62
STK021,2024-03-27,87.65,1.2,269.15,245.21
STK023,2024-06-08,37.68,1.8,74.17,29.38
STK038,2024-03-18,79.16,4.36,222.32,168.84
STK004,2023-08-22,79.89,4.24,248.28,80.09
STK004,2024-01-28,90.97,0.65,160.35,161.56
STK030,2024-08-10,25.86,-4.09,103.49,31.46
STK034,2023-08-09,3.05,2.25,95.85,174.7
STK035,2024-04-14,42.05,3.43,46.1,84.53
STK037,2024-06-13,55.25,-2.96,282.27,139.43
STK008,2024-02-22,44.19,0.89,25.62,152.73
STK005,2023-03-22,73.81,-0.21,218.02,251.41
STK002,2023-06-13,81.67,2.19,169.9,167.33
STK013,2023-10-06,17.59,4.49,29.45,79.8
STK001,2024-02-22,58.03,3.39,242.72,76.31
STK039,2023-04-25,91.27,-0.09,131.74,279.66
STK007,2023-04-28,3.35,-3.91,197.23,25.28
